time(s),cellId,rnti,lcid,packetSize
1.036,6,3,3,1107
1.036,6,2,3,9634
1.036,6,1,3,13137
1.037,2,5,3,19709
1.037,2,4,3,19709
1.037,2,3,3,16115
1.037,2,2,3,16115
1.037,2,1,3,16115
1.037,4,3,3,32234
1.037,4,2,3,19269
1.037,4,1,3,22775
1.037,6,5,3,11824
1.037,6,4,3,24176
1.037,6,3,3,1107
1.037,6,2,3,16115
1.037,6,1,3,13137
1.038,2,5,3,19709
1.038,2,4,3,24176
1.038,2,3,3,16115
1.038,2,2,3,16115
1.038,2,1,3,16115
1.038,4,3,3,32234
1.038,4,2,3,26278
1.038,4,1,3,19269
1.038,6,5,3,11824
1.038,6,4,3,24176
1.038,6,3,3,1749
1.038,6,2,3,16115
1.038,6,1,3,11387
1.038,8,7,3,4815
1.038,8,6,3,8057
1.038,8,5,3,11387
1.038,8,4,3,7882
1.038,8,3,3,16115
1.038,8,2,3,16115
1.038,8,1,3,16115
1.04,8,7,3,1749
1.04,8,6,3,8057
1.04,8,5,3,3502
1.04,8,4,3,7882
1.04,8,3,3,16115
1.04,8,2,3,16115
1.04,8,1,3,16115
1.041,2,5,3,22335
1.041,2,4,3,19709
1.041,2,3,3,16115
1.041,2,2,3,16115
1.041,2,1,3,16115
1.041,4,3,3,32234
1.041,4,2,3,19269
1.041,4,1,3,8641
1.041,8,7,3,1749
1.041,8,6,3,8057
1.041,8,5,3,16115
1.041,8,4,3,7882
1.041,8,3,3,16115
1.041,8,2,3,16115
1.041,8,1,3,16115
1.042,2,5,3,24176
1.042,2,4,3,19709
1.042,2,3,3,16115
1.042,2,2,3,16115
1.042,2,1,3,16115
1.042,8,7,3,1749
1.042,8,6,3,8057
1.042,8,5,3,16115
1.042,8,4,3,5604
1.042,8,3,3,16115
1.042,8,2,3,16115
1.042,8,1,3,16115
1.044,2,5,3,22335
1.044,2,4,3,19709
1.044,2,3,3,16115
1.044,2,2,3,16115
1.044,2,1,3,16115
1.044,4,3,3,32234
1.044,4,2,3,19269
1.044,4,1,3,8641
1.044,6,5,3,10511
1.044,6,4,3,24176
1.044,6,3,3,638
1.044,6,2,3,9634
1.044,6,1,3,11387
1.044,8,7,3,1749
1.044,8,6,3,8057
1.044,8,5,3,5604
1.044,8,4,3,7882
1.044,8,3,3,16115
1.044,8,2,3,16115
1.044,8,1,3,16115
1.045,2,5,3,22335
1.045,2,4,3,22335
1.045,2,3,3,16115
1.045,2,2,3,16115
1.045,2,1,3,16115
1.045,4,3,3,32234
1.045,4,2,3,19269
1.045,4,1,3,11211
1.045,6,5,3,10511
1.045,6,4,3,24176
1.045,6,3,3,463
1.045,6,2,3,9634
1.045,6,1,3,11387
1.045,8,7,3,1283
1.045,8,6,3,8057
1.045,8,5,3,5604
1.045,8,4,3,7882
1.045,8,3,3,16115
1.045,8,2,3,16115
1.045,8,1,3,16115
1.046,4,3,3,32234
1.046,4,2,3,15767
1.046,4,1,3,11211
1.046,6,5,3,10511
1.046,6,4,3,24176
1.046,6,3,3,638
1.046,6,2,3,9634
1.046,6,1,3,11387
1.047,2,5,3,19709
1.047,2,4,3,19709
1.047,2,3,3,16115
1.047,2,2,3,16115
1.047,2,1,3,16115
1.048,2,5,3,24176
1.048,2,4,3,22335
1.048,2,3,3,16115
1.048,2,2,3,16115
1.048,2,1,3,16115
1.048,8,7,3,2160
1.048,8,6,3,8057
1.048,8,5,3,2802
1.048,8,4,3,7005
1.048,8,3,3,16115
1.048,8,2,3,16115
1.048,8,1,3,16115
1.049,2,5,3,24176
1.049,2,4,3,22335
1.049,2,3,3,16115
1.049,2,2,3,16115
1.049,2,1,3,16115
1.049,4,3,3,32234
1.049,4,2,3,22775
1.049,4,1,3,3502
1.049,6,5,3,10511
1.049,6,4,3,24176
1.049,6,3,3,638
1.049,6,2,3,463
1.049,6,1,3,7005
1.05,8,7,3,1749
1.05,8,6,3,8057
1.05,8,5,3,5604
1.05,8,4,3,7882
1.05,8,3,3,16115
1.05,8,2,3,16115
1.05,8,1,3,16115
1.051,2,5,3,22335
1.051,2,4,3,19709
1.051,2,3,3,16115
1.051,2,2,3,16115
1.051,2,1,3,16115
1.051,8,7,3,1749
1.051,8,6,3,8057
1.051,8,5,3,5604
1.051,8,4,3,7005
1.051,8,3,3,16115
1.051,8,2,3,16115
1.051,8,1,3,16115
1.052,2,5,3,24176
1.052,2,4,3,19709
1.052,2,3,3,16115
1.052,2,2,3,16115
1.052,2,1,3,16115
1.052,4,3,3,32234
1.052,4,2,3,22775
1.052,4,1,3,8641
1.052,6,5,3,11824
1.052,6,4,3,24176
1.052,6,3,3,1107
1.052,6,2,3,7882
1.052,6,1,3,11387
1.052,8,7,3,1749
1.052,8,6,3,8057
1.052,8,5,3,9634
1.052,8,4,3,5604
1.052,8,3,3,16115
1.052,8,2,3,16115
1.052,8,1,3,16115
1.053,4,3,3,32234
1.053,4,2,3,22775
1.053,4,1,3,11211
1.053,6,5,3,11824
1.053,6,4,3,24176
1.053,6,3,3,1107
1.053,6,2,3,13137
1.053,6,1,3,11387
1.054,6,5,3,11824
1.054,6,4,3,24176
1.054,6,3,3,1107
1.054,6,2,3,14890
1.054,6,1,3,11387
1.054,8,7,3,2160
1.054,8,6,3,8057
1.054,8,5,3,4320
1.054,8,4,3,7005
1.054,8,3,3,16115
1.054,8,2,3,16115
1.054,8,1,3,16115
1.055,2,5,3,22335
1.055,2,4,3,13137
1.055,2,3,3,16115
1.055,2,2,3,16115
1.055,2,1,3,16115
1.055,4,3,3,32234
1.055,4,2,3,19269
1.055,4,1,3,8641
1.055,6,5,3,11824
1.055,6,4,3,24176
1.055,6,3,3,638
1.055,6,2,3,7882
1.055,6,1,3,13137
1.055,8,7,3,2160
1.055,8,6,3,8057
1.055,8,5,3,4320
1.055,8,4,3,9634
1.055,8,3,3,16115
1.055,8,2,3,16115
1.055,8,1,3,16115
1.056,2,5,3,22335
1.056,2,4,3,24176
1.056,2,3,3,16115
1.056,2,2,3,16115
1.056,2,1,3,16115
1.056,4,3,3,32234
1.056,4,2,3,19269
1.056,4,1,3,11211
1.056,6,5,3,11824
1.056,6,4,3,24176
1.056,6,3,3,638
1.056,6,2,3,7882
1.056,6,1,3,9634
1.056,8,7,3,4815
1.056,8,6,3,8057
1.056,8,5,3,11387
1.056,8,4,3,9634
1.056,8,3,3,16115
1.056,8,2,3,16115
1.056,8,1,3,16115
1.058,2,5,3,22335
1.058,2,4,3,19709
1.058,2,3,3,16115
1.058,2,2,3,16115
1.058,2,1,3,16115
1.058,8,7,3,1749
1.058,8,6,3,8057
1.058,8,5,3,3502
1.058,8,4,3,7882
1.058,8,3,3,16115
1.058,8,2,3,16115
1.058,8,1,3,16115
1.059,2,5,3,24176
1.059,2,4,3,19709
1.059,2,3,3,16115
1.059,2,2,3,16115
1.059,2,1,3,16115
1.059,4,3,3,32234
1.059,4,2,3,26278
1.059,4,1,3,8641
1.059,8,7,3,1749
1.059,8,6,3,8057
1.059,8,5,3,11387
1.059,8,4,3,7882
1.059,8,3,3,16115
1.059,8,2,3,16115
1.059,8,1,3,16115
1.06,2,5,3,24176
1.06,2,4,3,24176
1.06,2,3,3,16115
1.06,2,2,3,16115
1.06,2,1,3,16115
1.06,4,3,3,32234
1.06,4,2,3,15767
1.06,4,1,3,8641
1.062,2,5,3,22335
1.062,2,4,3,19709
1.062,2,3,3,16115
1.062,2,2,3,16115
1.062,2,1,3,16115
1.062,4,3,3,32234
1.062,4,2,3,19269
1.062,4,1,3,8641
1.062,6,5,3,10511
1.062,6,4,3,24176
1.062,6,3,3,638
1.062,6,2,3,9634
1.062,6,1,3,11387
1.062,8,7,3,1749
1.062,8,6,3,8057
1.062,8,5,3,7005
1.062,8,4,3,7882
1.062,8,3,3,16115
1.062,8,2,3,16115
1.062,8,1,3,16115
1.063,2,5,3,24176
1.063,2,4,3,19709
1.063,2,3,3,16115
1.063,2,2,3,16115
1.063,2,1,3,16115
1.063,4,3,3,32234
1.063,4,2,3,19269
1.063,4,1,3,8641
1.063,6,5,3,14453
1.063,6,4,3,16115
1.063,6,3,3,638
1.063,6,2,3,9634
1.063,6,1,3,11387
1.064,6,5,3,14453
1.064,6,4,3,24176
1.064,6,3,3,638
1.064,6,2,3,14890
1.064,6,1,3,11387
1.065,4,3,3,32234
1.065,4,2,3,19269
1.065,4,1,3,22775
1.065,6,5,3,10511
1.065,6,4,3,24176
1.065,6,3,3,638
1.065,6,2,3,11387
1.065,6,1,3,14890
1.065,8,7,3,2160
1.065,8,6,3,8057
1.065,8,5,3,7005
1.065,8,4,3,7005
1.065,8,3,3,16115
1.065,8,2,3,16115
1.065,8,1,3,16115
1.066,2,5,3,22335
1.066,2,4,3,19709
1.066,2,3,3,16115
1.066,2,2,3,16115
1.066,2,1,3,16115
1.066,4,3,3,32234
1.066,4,2,3,19269
1.066,4,1,3,19269
1.066,6,5,3,10511
1.066,6,4,3,24176
1.066,6,3,3,638
1.066,6,2,3,11387
1.066,6,1,3,9634
1.066,8,7,3,2160
1.066,8,6,3,8057
1.066,8,5,3,7005
1.066,8,4,3,7005
1.066,8,3,3,16115
1.066,8,2,3,16115
1.066,8,1,3,16115
1.067,2,5,3,22335
1.067,2,4,3,24176
1.067,2,3,3,16115
1.067,2,2,3,16115
1.067,2,1,3,16115
1.067,4,3,3,32234
1.067,4,2,3,19269
1.067,4,1,3,8641
1.067,6,5,3,22335
1.067,6,4,3,24176
1.067,6,3,3,638
1.067,6,2,3,11387
1.067,6,1,3,9634
1.067,8,7,3,2802
1.067,8,6,3,8057
1.067,8,5,3,9634
1.067,8,4,3,5604
1.067,8,3,3,16115
1.067,8,2,3,16115
1.067,8,1,3,16115
1.068,4,3,3,32234
1.068,4,2,3,19269
1.068,4,1,3,8641
1.068,8,7,3,1749
1.068,8,6,3,8057
1.068,8,5,3,3502
1.068,8,4,3,7882
1.068,8,3,3,16115
1.068,8,2,3,16115
1.068,8,1,3,16115
1.069,2,5,3,22335
1.069,2,4,3,19709
1.069,2,3,3,16115
1.069,2,2,3,16115
1.069,2,1,3,16115
1.069,4,3,3,32234
1.069,4,2,3,19269
1.069,4,1,3,19269
1.069,8,7,3,1749
1.069,8,6,3,8057
1.069,8,5,3,16115
1.069,8,4,3,7882
1.069,8,3,3,16115
1.069,8,2,3,16115
1.069,8,1,3,16115
1.07,2,5,3,24176
1.07,2,4,3,19709
1.07,2,3,3,16115
1.07,2,2,3,16115
1.07,2,1,3,16115
1.07,8,7,3,1749
1.07,8,6,3,8057
1.07,8,5,3,9634
1.07,8,4,3,5604
1.07,8,3,3,16115
1.07,8,2,3,16115
1.07,8,1,3,16115
1.071,2,5,3,24176
1.071,2,4,3,22335
1.071,2,3,3,16115
1.071,2,2,3,16115
1.071,2,1,3,16115
1.072,4,3,3,32234
1.072,4,2,3,19269
1.072,4,1,3,8641
1.073,2,5,3,22335
1.073,2,4,3,19709
1.073,2,3,3,16115
1.073,2,2,3,16115
1.073,2,1,3,16115
1.073,4,3,3,32234
1.073,4,2,3,19269
1.073,4,1,3,8641
1.073,6,5,3,11824
1.073,6,4,3,24176
1.073,6,3,3,638
1.073,6,2,3,7882
1.073,6,1,3,11387
1.073,8,7,3,1749
1.073,8,6,3,8057
1.073,8,5,3,7005
1.073,8,4,3,7882
1.073,8,3,3,16115
1.073,8,2,3,16115
1.073,8,1,3,16115
1.074,6,5,3,10511
1.074,6,4,3,16115
1.074,6,3,3,638
1.074,6,2,3,16115
1.074,6,1,3,11387
1.075,6,5,3,11824
1.075,6,4,3,24176
1.075,6,3,3,638
1.075,6,2,3,16115
1.075,6,1,3,11387
1.076,4,3,3,32234
1.076,4,2,3,19269
1.076,4,1,3,7005
1.076,6,5,3,11824
1.076,6,4,3,24176
1.076,6,3,3,638
1.076,6,2,3,9634
1.076,6,1,3,13137
1.076,8,7,3,2160
1.076,8,6,3,8057
1.076,8,5,3,7005
1.076,8,4,3,7882
1.076,8,3,3,16115
1.076,8,2,3,16115
1.076,8,1,3,16115
1.077,2,5,3,22335
1.077,2,4,3,22335
1.077,2,3,3,16115
1.077,2,2,3,16115
1.077,2,1,3,16115
1.077,4,3,3,32234
1.077,4,2,3,19269
1.077,4,1,3,11211
1.077,6,5,3,11824
1.077,6,4,3,24176
1.077,6,3,3,638
1.077,6,2,3,13137
1.077,6,1,3,13137
1.077,8,7,3,550
1.077,8,6,3,8057
1.077,8,5,3,3502
1.077,8,4,3,7882
1.077,8,3,3,16115
1.077,8,2,3,16115
1.077,8,1,3,16115
1.078,2,5,3,22335
1.078,2,4,3,22335
1.078,2,3,3,16115
1.078,2,2,3,16115
1.078,2,1,3,16115
1.078,4,3,3,32234
1.078,4,2,3,22775
1.078,4,1,3,11211
1.078,6,5,3,10511
1.078,6,4,3,24176
1.078,6,3,3,638
1.078,6,2,3,14890
1.078,6,1,3,13137
1.078,8,7,3,873
1.078,8,6,3,8057
1.078,8,5,3,7005
1.078,8,4,3,7882
1.078,8,3,3,16115
1.078,8,2,3,16115
1.078,8,1,3,16115
1.079,2,5,3,22335
1.079,2,4,3,19709
1.079,2,3,3,16115
1.079,2,2,3,16115
1.079,2,1,3,16115
1.079,4,3,3,32234
1.079,4,2,3,19269
1.079,4,1,3,8641
1.08,2,5,3,24176
1.08,2,4,3,19709
1.08,2,3,3,16115
1.08,2,2,3,16115
1.08,2,1,3,16115
1.08,4,3,3,32234
1.08,4,2,3,19269
1.08,4,1,3,14014
1.08,8,7,3,2802
1.08,8,6,3,8057
1.08,8,5,3,5604
1.08,8,4,3,4320
1.08,8,3,3,16115
1.08,8,2,3,16115
1.08,8,1,3,16115
1.081,2,5,3,24176
1.081,2,4,3,19709
1.081,2,3,3,16115
1.081,2,2,3,16115
1.081,2,1,3,16115
1.081,4,3,3,32234
1.081,4,2,3,19269
1.081,4,1,3,11211
1.081,8,7,3,2802
1.081,8,6,3,8057
1.081,8,5,3,9634
1.081,8,4,3,4320
1.081,8,3,3,16115
1.081,8,2,3,16115
1.081,8,1,3,16115
1.083,8,7,3,1749
1.083,8,6,3,8057
1.083,8,5,3,5604
1.083,8,4,3,7882
1.083,8,3,3,16115
1.083,8,2,3,16115
1.083,8,1,3,16115
1.084,4,3,3,32234
1.084,4,2,3,19269
1.084,4,1,3,8641
1.084,6,5,3,10511
1.084,6,4,3,24176
1.084,6,3,3,638
1.084,6,2,3,9634
1.084,6,1,3,11387
1.084,8,7,3,1749
1.084,8,6,3,8057
1.084,8,5,3,7005
1.084,8,4,3,7882
1.084,8,3,3,16115
1.084,8,2,3,16115
1.084,8,1,3,16115
1.085,4,3,3,27391
1.085,4,2,3,19269
1.085,4,1,3,22775
1.085,6,5,3,10511
1.085,6,4,3,24176
1.085,6,3,3,638
1.085,6,2,3,14890
1.085,6,1,3,11387
1.086,4,2,3,28907
1.086,4,1,3,34163
1.086,6,5,3,10511
1.086,6,4,3,24176
1.086,6,3,3,638
1.086,6,2,3,16115
1.086,6,1,3,11387
1.087,2,5,3,19709
1.087,2,4,3,19709
1.087,2,3,3,16115
1.087,2,2,3,16115
1.087,2,1,3,16115
1.087,4,2,3,28906
1.087,4,1,3,34163
1.087,6,5,3,10511
1.087,6,4,3,24176
1.087,6,3,3,638
1.087,6,2,3,16115
1.087,6,1,3,13137
1.087,8,7,3,2802
1.087,8,6,3,8057
1.087,8,5,3,5604
1.087,8,4,3,7882
1.087,8,3,3,16115
1.087,8,2,3,16115
1.087,8,1,3,16115
1.088,2,5,3,19709
1.088,2,4,3,22335
1.088,2,3,3,16115
1.088,2,2,3,16115
1.088,2,1,3,16115
1.088,4,2,3,28907
1.088,4,1,3,7706
1.088,6,5,3,11824
1.088,6,4,3,24176
1.088,6,3,3,638
1.088,6,2,3,11387
1.088,6,1,3,13137
1.088,8,7,3,2802
1.088,8,6,3,8057
1.088,8,5,3,13137
1.088,8,4,3,7882
1.088,8,3,3,16115
1.088,8,2,3,16115
1.088,8,1,3,16115
1.089,2,5,3,19709
1.089,2,4,3,24176
1.089,2,3,3,16115
1.089,2,2,3,16115
1.089,2,1,3,16115
1.089,4,2,3,28907
1.089,4,1,3,16819
1.089,8,7,3,2802
1.089,8,6,3,8057
1.089,8,5,3,11387
1.089,8,4,3,7882
1.089,8,3,3,16115
1.089,8,2,3,16115
1.089,8,1,3,16115
1.09,2,5,3,24176
1.09,2,4,3,24176
1.09,2,3,3,16115
1.09,2,2,3,16115
1.09,2,1,3,16115
1.09,8,7,3,2802
1.09,8,6,3,8057
1.09,8,5,3,5692
1.09,8,4,3,7882
1.09,8,3,3,16115
1.09,8,2,3,16115
1.09,8,1,3,16115
1.091,2,5,3,24176
1.091,2,4,3,16115
1.091,2,3,3,16115
1.091,2,2,3,16115
1.091,2,1,3,16115
1.091,8,7,3,2160
1.091,8,6,3,8057
1.091,8,5,3,11387
1.091,8,4,3,7882
1.091,8,3,3,16115
1.091,8,2,3,16115
1.091,8,1,3,16115
1.092,2,5,3,24176
1.092,2,4,3,24176
1.092,2,3,3,16115
