time(s),cellId,rnti,lcid,packetSize
1.02275,4,1,3,1530
1.02275,6,2,3,1530
1.02275,8,3,3,1530
1.02275,8,2,3,1530
1.02276,6,1,3,1530
1.02276,2,4,3,1530
1.02276,2,3,3,1530
1.02276,8,1,3,1530
1.02276,2,2,3,1530
1.02276,2,1,3,1530
1.02276,6,5,3,1530
1.02276,6,4,3,1530
1.02277,8,7,3,1530
1.02277,8,6,3,1530
1.02277,4,3,3,1530
1.02277,8,5,3,1530
1.02277,4,2,3,1530
1.02277,6,3,3,1530
1.02277,8,4,3,1530
1.02277,2,5,3,1530
1.02278,4,1,3,1530
1.02278,6,2,3,1530
1.02278,8,3,3,1530
1.02278,8,2,3,1530
1.02278,6,1,3,1530
1.02278,2,4,3,1530
1.02278,2,3,3,1530
1.02278,8,1,3,1530
1.02279,2,2,3,1530
1.02279,2,1,3,1530
1.02279,6,5,3,1530
1.02279,6,4,3,1530
1.02279,8,7,3,1530
1.02279,8,6,3,1530
1.02279,4,3,3,1530
1.02279,8,5,3,1530
1.0228,4,2,3,1530
1.0228,6,3,3,1530
1.0228,8,4,3,1530
1.0228,2,5,3,1530
1.0228,4,1,3,1530
1.0228,6,2,3,1530
1.0228,8,3,3,1530
1.02281,8,2,3,1530
1.02281,6,1,3,1530
1.02281,2,4,3,1530
1.02281,2,3,3,1530
1.02281,8,1,3,1530
1.02281,2,2,3,1530
1.02281,2,1,3,1530
1.02281,6,5,3,1530
1.02282,6,4,3,1530
1.02282,8,7,3,1530
1.02282,8,6,3,1530
1.02282,4,3,3,1530
1.02282,8,5,3,1530
1.02282,4,2,3,1530
1.02282,6,3,3,1530
1.02282,8,4,3,1530
1.02283,2,5,3,1530
1.02283,4,1,3,1530
1.02283,6,2,3,1530
1.02283,8,3,3,1530
1.02283,8,2,3,1530
1.02283,6,1,3,1530
1.02283,2,4,3,1530
1.02283,2,3,3,1530
1.02284,8,1,3,1530
1.02284,2,2,3,1530
1.02284,2,1,3,1530
1.02284,6,5,3,1530
1.02284,6,4,3,1530
1.02284,8,7,3,1530
1.02284,8,6,3,1530
1.02284,4,3,3,1530
1.02285,8,5,3,1530
1.02285,4,2,3,1530
1.02285,6,3,3,1530
1.02285,8,4,3,1530
1.02285,2,5,3,1530
1.02285,4,1,3,1530
1.02285,6,2,3,1530
1.02285,8,3,3,1530
1.02286,8,2,3,1530
1.02286,6,1,3,1530
1.02286,2,4,3,1530
1.02286,2,3,3,1530
1.02286,8,1,3,1530
1.02286,2,2,3,1530
1.02286,2,1,3,1530
1.02286,6,5,3,1530
1.02287,6,4,3,1530
1.02287,8,7,3,1530
1.02287,8,6,3,1530
1.02287,4,3,3,1530
1.02287,8,5,3,1530
1.02287,4,2,3,1530
1.02287,6,3,3,1530
1.02287,8,4,3,1530
1.02288,2,5,3,1530
1.02288,4,1,3,1530
1.02288,6,2,3,1530
1.02288,8,3,3,1530
1.02288,8,2,3,1530
1.02288,6,1,3,1530
1.02288,2,4,3,1530
1.02288,2,3,3,1530
1.02289,8,1,3,1530
1.02289,2,2,3,1530
1.02289,2,1,3,1530
1.02289,6,5,3,1530
1.02289,6,4,3,1530
1.02289,8,7,3,1530
1.02289,8,6,3,1530
1.02289,4,3,3,1530
1.0229,8,5,3,1530
1.0229,4,2,3,1530
1.0229,6,3,3,1530
1.0229,8,4,3,1530
1.0229,2,5,3,1530
1.0229,4,1,3,1530
1.0229,6,2,3,1530
1.0229,8,3,3,1530
1.02291,8,2,3,1530
1.02291,6,1,3,1530
1.02291,2,4,3,1530
1.02291,2,3,3,1530
1.02291,8,1,3,1530
1.02291,2,2,3,1530
1.02291,2,1,3,1530
1.02291,6,5,3,1530
1.02292,6,4,3,1530
1.02292,8,7,3,1530
1.02292,8,6,3,1530
1.02292,4,3,3,1530
1.02292,8,5,3,1530
1.02292,4,2,3,1530
1.02292,6,3,3,1530
1.02292,8,4,3,1530
1.02293,2,5,3,1530
1.02293,4,1,3,1530
1.02293,6,2,3,1530
1.02293,8,3,3,1530
1.02293,8,2,3,1530
1.02293,6,1,3,1530
1.02293,2,4,3,1530
1.02293,2,3,3,1530
1.02294,8,1,3,1530
1.02294,2,2,3,1530
1.02294,2,1,3,1530
1.02294,6,5,3,1530
1.02294,6,4,3,1530
1.02294,8,7,3,1530
1.02294,8,6,3,1530
1.02294,4,3,3,1530
1.02295,8,5,3,1530
1.02295,4,2,3,1530
1.02295,6,3,3,1530
1.02295,8,4,3,1530
1.02295,2,5,3,1530
1.02295,4,1,3,1530
1.02295,6,2,3,1530
1.02295,8,3,3,1530
1.02296,8,2,3,1530
1.02296,6,1,3,1530
1.02296,2,4,3,1530
1.02296,2,3,3,1530
1.02296,8,1,3,1530
1.02296,2,2,3,1530
1.02296,2,1,3,1530
1.02296,6,5,3,1530
1.02297,6,4,3,1530
1.02297,8,7,3,1530
1.02297,8,6,3,1530
1.02297,4,3,3,1530
1.02297,8,5,3,1530
1.02297,4,2,3,1530
1.02297,6,3,3,1530
1.02297,8,4,3,1530
1.02298,2,5,3,1530
1.02298,4,1,3,1530
1.02298,6,2,3,1530
1.02298,8,3,3,1530
1.02298,8,2,3,1530
1.02298,6,1,3,1530
1.02298,2,4,3,1530
1.02298,2,3,3,1530
1.02299,8,1,3,1530
1.02299,2,2,3,1530
1.02299,2,1,3,1530
1.02299,6,5,3,1530
1.02299,6,4,3,1530
1.02299,8,7,3,1530
1.02299,8,6,3,1530
1.02299,4,3,3,1530
1.023,8,5,3,1530
1.023,4,2,3,1530
1.023,6,3,3,1530
1.023,8,4,3,1530
1.023,2,5,3,1530
1.023,4,1,3,1530
1.023,6,2,3,1530
1.023,8,3,3,1530
1.02301,8,2,3,1530
1.02301,6,1,3,1530
1.02301,2,4,3,1530
1.02301,2,3,3,1530
1.02301,8,1,3,1530
1.02301,2,2,3,1530
1.02301,2,1,3,1530
1.02301,6,5,3,1530
1.02302,6,4,3,1530
1.02302,8,7,3,1530
1.02302,8,6,3,1530
1.02302,4,3,3,1530
1.02302,8,5,3,1530
1.02302,4,2,3,1530
1.02302,6,3,3,1530
1.02302,8,4,3,1530
1.02303,2,5,3,1530
1.02303,4,1,3,1530
1.02303,6,2,3,1530
1.02303,8,3,3,1530
1.02303,8,2,3,1530
1.02303,6,1,3,1530
1.02303,2,4,3,1530
1.02303,2,3,3,1530
1.02304,8,1,3,1530
1.02304,2,2,3,1530
1.02304,2,1,3,1530
1.02304,6,5,3,1530
1.02304,6,4,3,1530
1.02304,8,7,3,1530
1.02304,8,6,3,1530
1.02304,4,3,3,1530
1.02305,8,5,3,1530
1.02305,4,2,3,1530
1.02305,6,3,3,1530
1.02305,8,4,3,1530
1.02305,2,5,3,1530
1.02305,4,1,3,1530
1.02305,6,2,3,1530
1.02305,8,3,3,1530
1.02306,8,2,3,1530
1.02306,6,1,3,1530
1.02306,2,4,3,1530
1.02306,2,3,3,1530
1.02306,8,1,3,1530
1.02306,2,2,3,1530
1.02306,2,1,3,1530
1.02307,6,5,3,1530
1.02307,6,4,3,1530
1.02307,8,7,3,1530
1.02307,8,6,3,1530
1.02307,4,3,3,1530
1.02307,8,5,3,1530
1.02307,4,2,3,1530
1.02307,6,3,3,1530
1.02308,8,4,3,1530
1.02308,2,5,3,1530
1.02308,4,1,3,1530
1.02308,6,2,3,1530
1.02308,8,3,3,1530
1.02308,8,2,3,1530
1.02308,6,1,3,1530
1.02308,2,4,3,1530
1.02309,2,3,3,1530
1.02309,8,1,3,1530
1.02309,2,2,3,1530
1.02309,2,1,3,1530
1.02309,6,5,3,1530
1.02309,6,4,3,1530
1.02309,8,7,3,1530
1.02309,8,6,3,1530
1.0231,4,3,3,1530
1.0231,8,5,3,1530
1.0231,4,2,3,1530
1.0231,6,3,3,1530
1.0231,8,4,3,1530
1.0231,2,5,3,1530
1.0231,4,1,3,1530
1.0231,6,2,3,1530
1.02311,8,3,3,1530
1.02311,8,2,3,1530
1.02311,6,1,3,1530
1.02311,2,4,3,1530
1.02311,2,3,3,1530
1.02311,8,1,3,1530
1.02311,2,2,3,1530
1.02311,2,1,3,1530
1.02312,6,5,3,1530
1.02312,6,4,3,1530
1.02312,8,7,3,1530
1.02312,8,6,3,1530
1.02312,4,3,3,1530
1.02312,8,5,3,1530
1.02312,4,2,3,1530
1.02312,6,3,3,1530
1.02313,8,4,3,1530
1.02313,2,5,3,1530
1.02313,4,1,3,1530
1.02313,6,2,3,1530
1.02313,8,3,3,1530
1.02313,8,2,3,1530
1.02313,6,1,3,1530
1.02313,2,4,3,1530
1.02314,2,3,3,1530
1.02314,8,1,3,1530
1.02314,2,2,3,1530
1.02314,2,1,3,1530
1.02314,6,5,3,1530
1.02314,6,4,3,1530
1.02314,8,7,3,1530
1.02314,8,6,3,1530
1.02315,4,3,3,1530
1.02315,8,5,3,1530
1.02315,4,2,3,1530
1.02315,6,3,3,1530
1.02315,8,4,3,1530
1.02315,2,5,3,1530
1.02315,4,1,3,1530
1.02315,6,2,3,1530
1.02316,8,3,3,1530
1.02316,8,2,3,1530
1.02316,6,1,3,1530
1.02316,2,4,3,1530
1.02316,2,3,3,1530
1.02316,8,1,3,1530
1.02316,2,2,3,1530
1.02316,2,1,3,1530
1.02317,6,5,3,1530
1.02317,6,4,3,1530
1.02317,8,7,3,1530
1.02317,8,6,3,1530
1.02317,4,3,3,1530
1.02317,8,5,3,1530
1.02317,4,2,3,1530
1.02317,6,3,3,1530
1.02318,8,4,3,1530
1.02318,2,5,3,1530
1.02318,4,1,3,1530
1.02318,6,2,3,1530
1.02318,8,3,3,1530
1.02318,8,2,3,1530
1.02318,6,1,3,1530
1.02318,2,4,3,1530
1.02319,2,3,3,1530
1.02319,8,1,3,1530
1.02319,2,2,3,1530
1.02319,2,1,3,1530
1.02319,6,5,3,1530
1.02319,6,4,3,1530
1.02319,8,7,3,1530
1.02319,8,6,3,1530
1.0232,4,3,3,1530
1.0232,8,5,3,1530
1.0232,4,2,3,1530
1.0232,6,3,3,1530
1.0232,8,4,3,1530
1.0232,2,5,3,1530
1.0232,4,1,3,1530
1.0232,6,2,3,1530
1.02321,8,3,3,1530
1.02321,8,2,3,1530
1.02321,6,1,3,1530
1.02321,2,4,3,1530
1.02321,2,3,3,1530
1.02321,8,1,3,1530
1.02321,2,2,3,1530
1.02321,2,1,3,1530
1.02322,6,5,3,1530
1.02322,6,4,3,1530
1.02322,8,7,3,1530
1.02322,8,6,3,1530
1.02322,4,3,3,1530
1.02322,8,5,3,1530
1.02322,4,2,3,1530
1.02322,6,3,3,1530
1.02323,8,4,3,1530
1.02323,2,5,3,1530
1.02323,4,1,3,1530
1.02323,6,2,3,1530
1.02323,8,3,3,1530
1.02323,8,2,3,1530
1.02323,6,1,3,1530
1.02323,2,4,3,1530
1.02324,2,3,3,1530
1.02324,8,1,3,1530
1.02324,2,2,3,1530
1.02324,2,1,3,1530
1.02324,6,5,3,1530
1.02324,6,4,3,1530
1.02324,8,7,3,1530
1.02324,8,6,3,1530
1.02325,4,3,3,1530
1.02325,8,5,3,1530
1.02325,4,2,3,1530
1.02325,6,3,3,1530
1.02325,8,4,3,1530
1.02325,2,5,3,1530
1.02325,4,1,3,1530
1.02325,6,2,3,1530
1.02326,8,3,3,1530
1.02326,8,2,3,1530
1.02326,6,1,3,1530
1.02326,2,4,3,1530
1.02326,2,3,3,1530
1.02326,8,1,3,1530
1.02326,2,2,3,1530
1.02326,2,1,3,1530
1.02327,6,5,3,1530
1.02327,6,4,3,1530
1.02327,8,7,3,1530
1.02327,8,6,3,1530
1.02327,4,3,3,1530
1.02327,8,5,3,1530
1.02327,4,2,3,1530
1.02327,6,3,3,1530
1.02328,8,4,3,1530
1.02328,2,5,3,1530
1.02328,4,1,3,1530
1.02328,6,2,3,1530
1.02328,8,3,3,1530
1.02328,8,2,3,1530
1.02328,6,1,3,1530
1.02328,2,4,3,1530
1.02329,2,3,3,1530
1.02329,8,1,3,1530
1.02329,2,2,3,1530
1.02329,2,1,3,1530
1.02329,6,5,3,1530
1.02329,6,4,3,1530
1.02329,8,7,3,1530
1.02329,8,6,3,1530
1.0233,4,3,3,1530
1.0233,8,5,3,1530
1.0233,4,2,3,1530
1.0233,6,3,3,1530
1.0233,8,4,3,1530
1.0233,2,5,3,1530
1.0233,4,1,3,1530
1.0233,6,2,3,1530
1.02331,8,3,3,1530
1.02331,8,2,3,1530
1.02331,6,1,3,1530
1.02331,2,4,3,1530
1.02331,2,3,3,1530
1.02331,8,1,3,1530
1.02331,2,2,3,1530
1.02331,2,1,3,1530
1.02332,6,5,3,1530
1.02332,6,4,3,1530
1.02332,8,7,3,1530
1.02332,8,6,3,1530
1.02332,4,3,3,1530
1.02332,8,5,3,1530
1.02332,4,2,3,1530
1.02333,6,3,3,1530
1.02333,8,4,3,1530
1.02333,2,5,3,1530
1.02333,4,1,3,1530
1.02333,6,2,3,1530
1.02333,8,3,3,1530
1.02333,8,2,3,1530
1.02333,6,1,3,1530
1.02334,2,4,3,1530
1.02334,2,3,3,1530
1.02334,8,1,3,1530
1.02334,2,2,3,1530
1.02334,2,1,3,1530
1.02334,6,5,3,1530
1.02334,6,4,3,1530
1.02334,8,7,3,1530
1.02335,8,6,3,1530
1.02335,4,3,3,1530
1.02335,8,5,3,1530
1.02335,4,2,3,1530
1.02335,6,3,3,1530
1.02335,8,4,3,1530
1.02335,2,5,3,1530
1.02335,4,1,3,1530
1.02336,6,2,3,1530
1.02336,8,3,3,1530
1.02336,8,2,3,1530
1.02336,6,1,3,1530
1.02336,2,4,3,1530
1.02336,2,3,3,1530
1.02336,8,1,3,1530
1.02336,2,2,3,1530
1.02337,2,1,3,1530
1.02337,6,5,3,1530
1.02337,6,4,3,1530
1.02337,8,7,3,1530
1.02337,8,6,3,1530
1.02337,4,3,3,1530
1.02337,8,5,3,1530
1.02337,4,2,3,1530
1.02338,6,3,3,1530
1.02338,8,4,3,1530
1.02338,2,5,3,1530
1.02338,4,1,3,1530
1.02338,6,2,3,1530
1.02338,8,3,3,1530
1.02338,8,2,3,1530
1.02338,6,1,3,1530
1.02339,2,4,3,1530
1.02339,2,3,3,1530
1.02339,8,1,3,1530
1.02339,2,2,3,1530
1.02339,2,1,3,1530
1.02339,6,5,3,1530
1.02339,6,4,3,1530
1.02339,8,7,3,1530
1.0234,8,6,3,1530
1.0234,4,3,3,1530
1.0234,8,5,3,1530
1.0234,4,2,3,1530
1.0234,6,3,3,1530
1.0234,8,4,3,1530
1.0234,2,5,3,1530
1.0234,4,1,3,1530
1.02341,6,2,3,1530
1.02341,8,3,3,1530
1.02341,8,2,3,1530
1.02341,6,1,3,1530
1.02341,2,4,3,1530
1.02341,2,3,3,1530
1.02341,8,1,3,1530
1.02341,2,2,3,1530
1.02342,2,1,3,1530
1.02342,6,5,3,1530
1.02342,6,4,3,1530
1.02342,8,7,3,1530
1.02342,8,6,3,1530
1.02342,4,3,3,1530
1.02342,8,5,3,1530
1.02342,4,2,3,1530
1.02343,6,3,3,1530
1.02343,8,4,3,1530
1.02343,2,5,3,1530
1.02343,4,1,3,1530
1.02343,6,2,3,1530
1.02343,8,3,3,1530
1.02343,8,2,3,1530
1.02343,6,1,3,1530
1.02344,2,4,3,1530
1.02344,2,3,3,1530
1.02344,8,1,3,1530
1.02344,2,2,3,1530
1.02344,2,1,3,1530
1.02344,6,5,3,1530
1.02344,6,4,3,1530
1.02344,8,7,3,1530
1.02345,8,6,3,1530
1.02345,4,3,3,1530
1.02345,8,5,3,1530
1.02345,4,2,3,1530
1.02345,6,3,3,1530
1.02345,8,4,3,1530
1.02345,2,5,3,1530
1.02345,4,1,3,1530
1.02346,6,2,3,1530
1.02346,8,3,3,1530
1.02346,8,2,3,1530
1.02346,6,1,3,1530
1.02346,2,4,3,1530
1.02346,2,3,3,1530
1.02346,8,1,3,1530
1.02346,2,2,3,1530
1.02347,2,1,3,1530
1.02347,6,5,3,1530
1.02347,6,4,3,1530
1.02347,8,7,3,1530
1.02347,8,6,3,1530
1.02347,4,3,3,1530
1.02347,8,5,3,1530
1.02347,4,2,3,1530
1.02348,6,3,3,1530
1.02348,8,4,3,1530
1.02348,2,5,3,1530
1.02348,4,1,3,1530
1.02348,6,2,3,1530
1.02348,8,3,3,1530
1.02348,8,2,3,1530
1.02348,6,1,3,1530
1.02349,2,4,3,1530
1.02349,2,3,3,1530
1.02349,8,1,3,1530
1.02349,2,2,3,1530
1.02349,2,1,3,1530
1.02349,6,5,3,1530
1.02349,6,4,3,1530
1.02349,8,7,3,1530
1.0235,8,6,3,1530
1.0235,4,3,3,1530
1.0235,8,5,3,1530
1.0235,4,2,3,1530
1.0235,6,3,3,1530
1.0235,8,4,3,1530
1.0235,2,5,3,1530
1.0235,4,1,3,1530
1.02351,6,2,3,1530
1.02351,8,3,3,1530
1.02351,8,2,3,1530
1.02351,6,1,3,1530
1.02351,2,4,3,1530
1.02351,2,3,3,1530
1.02351,8,1,3,1530
1.02351,2,2,3,1530
1.02352,2,1,3,1530
1.02352,6,5,3,1530
1.02352,6,4,3,1530
1.02352,8,7,3,1530
1.02352,8,6,3,1530
1.02352,4,3,3,1530
1.02352,8,5,3,1530
1.02352,4,2,3,1530
1.02353,6,3,3,1530
1.02353,8,4,3,1530
1.02353,2,5,3,1530
1.02353,4,1,3,1530
1.02353,6,2,3,1530
1.02353,8,3,3,1530
1.02353,8,2,3,1530
1.02353,6,1,3,1530
1.02354,2,4,3,1530
1.02354,2,3,3,1530
1.02354,8,1,3,1530
1.02354,2,2,3,1530
1.02354,2,1,3,1530
1.02354,6,5,3,1530
1.02354,6,4,3,1530
1.02354,8,7,3,1530
1.02355,8,6,3,1530
1.02355,4,3,3,1530
1.02355,8,5,3,1530
1.02355,4,2,3,1530
1.02355,6,3,3,1530
1.02355,8,4,3,1530
1.02355,2,5,3,1530
1.02355,4,1,3,1530
1.02356,6,2,3,1530
1.02356,8,3,3,1530
1.02356,8,2,3,1530
1.02356,6,1,3,1530
1.02356,2,4,3,1530
1.02356,2,3,3,1530
1.02356,8,1,3,1530
1.02356,2,2,3,1530
1.02357,2,1,3,1530
1.02357,6,5,3,1530
1.02357,6,4,3,1530
1.02357,8,7,3,1530
1.02357,8,6,3,1530
1.02357,4,3,3,1530
1.02357,8,5,3,1530
1.02357,4,2,3,1530
1.02358,6,3,3,1530
1.02358,8,4,3,1530
1.02358,2,5,3,1530
1.02358,4,1,3,1530
1.02358,6,2,3,1530
1.02358,8,3,3,1530
1.02358,8,2,3,1530
1.02359,6,1,3,1530
1.02359,2,4,3,1530
1.02359,2,3,3,1530
1.02359,8,1,3,1530
1.02359,2,2,3,1530
1.02359,2,1,3,1530
1.02359,6,5,3,1530
1.02359,6,4,3,1530
1.0236,8,7,3,1530
1.0236,8,6,3,1530
1.0236,4,3,3,1530
1.0236,8,5,3,1530
1.0236,4,2,3,1530
1.0236,6,3,3,1530
1.0236,8,4,3,1530
1.0236,2,5,3,1530
1.02361,4,1,3,1530
1.02361,6,2,3,1530
1.02361,8,3,3,1530
1.02361,8,2,3,1530
1.02361,6,1,3,1530
1.02361,2,4,3,1530
1.02361,2,3,3,1530
1.02361,8,1,3,1530
1.02362,2,2,3,1530
1.02362,2,1,3,1530
1.02362,6,5,3,1530
1.02362,6,4,3,1530
1.02362,8,7,3,1530
1.02362,8,6,3,1530
1.02362,4,3,3,1530
1.02362,8,5,3,1530
1.02363,4,2,3,1530
1.02363,6,3,3,1530
1.02363,8,4,3,1530
1.02363,2,5,3,1530
1.02363,4,1,3,1530
1.02363,6,2,3,1530
1.02363,8,3,3,1530
1.02363,8,2,3,1530
1.02364,6,1,3,1530
1.02364,2,4,3,1530
1.02364,2,3,3,1530
1.02364,8,1,3,1530
1.02364,2,2,3,1530
1.02364,2,1,3,1530
1.02364,6,5,3,1530
1.02364,6,4,3,1530
1.02365,8,7,3,1530
1.02365,8,6,3,1530
1.02365,4,3,3,1530
1.02365,8,5,3,1530
1.02365,4,2,3,1530
1.02365,6,3,3,1530
1.02365,8,4,3,1530
1.02365,2,5,3,1530
1.02366,4,1,3,1530
1.02366,6,2,3,1530
1.02366,8,3,3,1530
1.02366,8,2,3,1530
1.02366,6,1,3,1530
1.02366,2,4,3,1530
1.02366,2,3,3,1530
1.02366,8,1,3,1530
1.02367,2,2,3,1530
1.02367,2,1,3,1530
1.02367,6,5,3,1530
1.02367,6,4,3,1530
1.02367,8,7,3,1530
1.02367,8,6,3,1530
1.02367,4,3,3,1530
1.02367,8,5,3,1530
1.02368,4,2,3,1530
1.02368,6,3,3,1530
1.02368,8,4,3,1530
1.02368,2,5,3,1530
1.02368,4,1,3,1530
1.02368,6,2,3,1530
1.02368,8,3,3,1530
1.02368,8,2,3,1530
1.02369,6,1,3,1530
1.02369,2,4,3,1530
1.02369,2,3,3,1530
1.02369,8,1,3,1530
1.02369,2,2,3,1530
1.02369,2,1,3,1530
1.02369,6,5,3,1530
1.02369,6,4,3,1530
1.0237,8,7,3,1530
1.0237,8,6,3,1530
1.0237,4,3,3,1530
1.0237,8,5,3,1530
1.0237,4,2,3,1530
1.0237,6,3,3,1530
1.0237,8,4,3,1530
1.0237,2,5,3,1530
1.02371,4,1,3,1530
1.02371,6,2,3,1530
1.02371,8,3,3,1530
1.02371,8,2,3,1530
1.02371,6,1,3,1530
1.02371,2,4,3,1530
1.02371,2,3,3,1530
1.02371,8,1,3,1530
1.02372,2,2,3,1530
1.02372,2,1,3,1530
1.02372,6,5,3,1530
1.02372,6,4,3,1530
1.02372,8,7,3,1530
1.02372,8,6,3,1530
1.02372,4,3,3,1530
1.02372,8,5,3,1530
1.02373,4,2,3,1530
1.02373,6,3,3,1530
1.02373,8,4,3,1530
1.02373,2,5,3,1530
1.02373,4,1,3,1530
1.02373,6,2,3,1530
1.02373,8,3,3,1530
1.02373,8,2,3,1530
1.02374,6,1,3,1530
1.02374,2,4,3,1530
1.02374,2,3,3,1530
1.02374,8,1,3,1530
1.02374,2,2,3,1530
1.02374,2,1,3,1530
1.02374,6,5,3,1530
1.02374,6,4,3,1530
1.02375,8,7,3,1530
1.02375,8,6,3,1530
1.02375,4,3,3,1530
1.02375,8,5,3,1530
1.02375,4,2,3,1530
1.02375,6,3,3,1530
1.02375,8,4,3,1530
1.02375,2,5,3,1530
1.02376,4,1,3,1530
1.02376,6,2,3,1530
1.02376,8,3,3,1530
1.02376,8,2,3,1530
1.02376,6,1,3,1530
1.02376,2,4,3,1530
1.02376,2,3,3,1530
1.02376,8,1,3,1530
1.02377,2,2,3,1530
1.02377,2,1,3,1530
1.02377,6,5,3,1530
1.02377,6,4,3,1530
1.02377,8,7,3,1530
1.02377,8,6,3,1530
1.02377,4,3,3,1530
1.02377,8,5,3,1530
1.02378,4,2,3,1530
1.02378,6,3,3,1530
1.02378,8,4,3,1530
1.02378,2,5,3,1530
1.02378,4,1,3,1530
1.02378,6,2,3,1530
1.02378,8,3,3,1530
1.02378,8,2,3,1530
1.02379,6,1,3,1530
1.02379,2,4,3,1530
1.02379,2,3,3,1530
1.02379,8,1,3,1530
1.02379,2,2,3,1530
1.02379,2,1,3,1530
1.02379,6,5,3,1530
1.02379,6,4,3,1530
1.0238,8,7,3,1530
1.0238,8,6,3,1530
1.0238,4,3,3,1530
1.0238,8,5,3,1530
1.0238,4,2,3,1530
1.0238,6,3,3,1530
1.0238,8,4,3,1530
1.0238,2,5,3,1530
1.02381,4,1,3,1530
1.02381,6,2,3,1530
1.02381,8,3,3,1530
1.02381,8,2,3,1530
1.02381,6,1,3,1530
1.02381,2,4,3,1530
1.02381,2,3,3,1530
1.02381,8,1,3,1530
1.02382,2,2,3,1530
1.02382,2,1,3,1530
1.02382,6,5,3,1530
1.02382,6,4,3,1530
1.02382,8,7,3,1530
1.02382,8,6,3,1530
1.02382,4,3,3,1530
1.02382,8,5,3,1530
1.02383,4,2,3,1530
1.02383,6,3,3,1530
1.02383,8,4,3,1530
1.02383,2,5,3,1530
1.02383,4,1,3,1530
1.02383,6,2,3,1530
1.02383,8,3,3,1530
1.02383,8,2,3,1530
1.02384,6,1,3,1530
1.02384,2,4,3,1530
1.02384,2,3,3,1530
1.02384,8,1,3,1530
1.02384,2,2,3,1530
1.02384,2,1,3,1530
1.02384,6,5,3,1530
1.02385,6,4,3,1530
1.02385,8,7,3,1530
1.02385,8,6,3,1530
1.02385,4,3,3,1530
1.02385,8,5,3,1530
1.02385,4,2,3,1530
1.02385,6,3,3,1530
1.02385,8,4,3,1530
1.02386,2,5,3,1530
1.02386,4,1,3,1530
1.02386,6,2,3,1530
1.02386,8,3,3,1530
1.02386,8,2,3,1530
1.02386,6,1,3,1530
1.02386,2,4,3,1530
1.02386,2,3,3,1530
1.02387,8,1,3,1530
1.02387,2,2,3,1530
1.02387,2,1,3,1530
1.02387,6,5,3,1530
1.02387,6,4,3,1530
1.02387,8,7,3,1530
1.02387,8,6,3,1530
1.02387,4,3,3,1530
1.02388,8,5,3,1530
1.02388,4,2,3,1530
1.02388,6,3,3,1530
1.02388,8,4,3,1530
1.02388,2,5,3,1530
1.02388,4,1,3,1530
1.02388,6,2,3,1530
1.02388,8,3,3,1530
1.02389,8,2,3,1530
1.02389,6,1,3,1530
1.02389,2,4,3,1530
1.02389,2,3,3,1530
1.02389,8,1,3,1530
1.02389,2,2,3,1530
1.02389,2,1,3,1530
1.02389,6,5,3,1530
1.0239,6,4,3,1530
1.0239,8,7,3,1530
1.0239,8,6,3,1530
1.0239,4,3,3,1530
1.0239,8,5,3,1530
1.0239,4,2,3,1530
1.0239,6,3,3,1530
1.0239,8,4,3,1530
1.02391,2,5,3,1530
1.02391,4,1,3,1530
1.02391,6,2,3,1530
1.02391,8,3,3,1530
1.02391,8,2,3,1530
1.02391,6,1,3,1530
1.02391,2,4,3,1530
1.02391,2,3,3,1530
1.02392,8,1,3,1530
1.02392,2,2,3,1530
1.02392,2,1,3,1530
1.02392,6,5,3,1530
1.02392,6,4,3,1530
1.02392,8,7,3,1530
1.02392,8,6,3,1530
1.02392,4,3,3,1530
1.02393,8,5,3,1530
1.02393,4,2,3,1530
1.02393,6,3,3,1530
1.02393,8,4,3,1530
1.02393,2,5,3,1530
1.02393,4,1,3,1530
1.02393,6,2,3,1530
1.02393,8,3,3,1530
1.02394,8,2,3,1530
1.02394,6,1,3,1530
1.02394,2,4,3,1530
1.02394,2,3,3,1530
1.02394,8,1,3,1530
1.02394,2,2,3,1530
1.02394,2,1,3,1530
1.02394,6,5,3,1530
1.02395,6,4,3,1530
1.02395,8,7,3,1530
1.02395,8,6,3,1530
1.02395,4,3,3,1530
1.02395,8,5,3,1530
1.02395,4,2,3,1530
1.02395,6,3,3,1530
1.02395,8,4,3,1530
1.02396,2,5,3,1530
1.02396,4,1,3,1530
1.02396,6,2,3,1530
1.02396,8,3,3,1530
1.02396,8,2,3,1530
1.02396,6,1,3,1530
1.02396,2,4,3,1530
1.02396,2,3,3,1530
1.02397,8,1,3,1530
1.02397,2,2,3,1530
1.02397,2,1,3,1530
1.02397,6,5,3,1530
1.02397,6,4,3,1530
1.02397,8,7,3,1530
1.02397,8,6,3,1530
1.02397,4,3,3,1530
1.02398,8,5,3,1530
1.02398,4,2,3,1530
1.02398,6,3,3,1530
1.02398,8,4,3,1530
1.02398,2,5,3,1530
1.02398,4,1,3,1530
1.02398,6,2,3,1530
1.02398,8,3,3,1530
1.02399,8,2,3,1530
1.02399,6,1,3,1530
1.02399,2,4,3,1530
1.02399,2,3,3,1530
1.02399,8,1,3,1530
1.02399,2,2,3,1530
1.02399,2,1,3,1530
1.02399,6,5,3,1530
1.024,6,4,3,1530
1.024,8,7,3,1530
1.024,8,6,3,1530
1.024,4,3,3,1530
1.024,8,5,3,1530
1.024,4,2,3,1530
1.024,6,3,3,1530
1.024,8,4,3,1530
